epoch,accuracy,loss,lr,val_accuracy,val_loss
74,0.9993055462837219,0.010342877358198166,1e-12,0.8520833253860474,0.47905296087265015
75,0.9993055462837219,0.008795649744570255,1e-12,0.8520833253860474,0.4793107211589813
76,1.0,0.009268166497349739,1e-12,0.8520833253860474,0.47950172424316406
77,0.9979166388511658,0.010005784220993519,1e-12,0.8520833253860474,0.4795374870300293
78,0.9993055462837219,0.010178337804973125,1e-12,0.8520833253860474,0.4796332120895386
79,0.9986110925674438,0.01137041486799717,1e-12,0.8520833253860474,0.4794486165046692
80,0.9993055462837219,0.010506113059818745,1e-12,0.8520833253860474,0.47928115725517273
81,1.0,0.009102629497647285,1e-12,0.8520833253860474,0.4791510999202728
82,1.0,0.011018424294888973,1e-12,0.8520833253860474,0.47868794202804565
83,0.9993055462837219,0.00831605028361082,1e-12,0.8520833253860474,0.47861674427986145
84,0.9972222447395325,0.013049492612481117,1e-12,0.8520833253860474,0.4788734018802643
85,0.9972222447395325,0.012992206029593945,1e-12,0.8520833253860474,0.479072630405426
86,0.9993055462837219,0.008469022810459137,1e-12,0.8520833253860474,0.4791066348552704
87,1.0,0.011650847271084785,1e-12,0.8520833253860474,0.47939255833625793
88,0.9993055462837219,0.01137750968337059,1e-12,0.8520833253860474,0.4793730676174164
89,0.9993055462837219,0.011504735797643661,1e-12,0.8520833253860474,0.47924375534057617
90,0.9993055462837219,0.00965141225606203,1e-12,0.8520833253860474,0.4793306291103363
91,1.0,0.009607029147446156,1e-12,0.8520833253860474,0.4796966314315796
92,1.0,0.010673427022993565,1e-12,0.8520833253860474,0.4797796905040741
93,0.9993055462837219,0.010355070233345032,1e-12,0.8520833253860474,0.4798966348171234
94,1.0,0.009896498173475266,1e-12,0.8520833253860474,0.4801049828529358
95,0.9993055462837219,0.010440174490213394,1e-12,0.8520833253860474,0.4796440899372101
96,0.9993055462837219,0.009209463372826576,1e-12,0.8520833253860474,0.4794582724571228
97,0.9993055462837219,0.01005508191883564,1e-12,0.8520833253860474,0.47906985878944397
98,1.0,0.009144384413957596,1e-12,0.8520833253860474,0.47907745838165283
99,1.0,0.009990730322897434,1e-12,0.8520833253860474,0.47921112179756165
